id,birth_month,birth_year,education_dad,education_mom,drug_use_score,flag_female,flag_black,flag_hispanic,flag_divorce,school_quality,year,CV_CENSUS_REGION,education,hours_worked_since02,wage,log_wage,fte_experience,flag_working,flag_married,num_children,fte_experience_sq,age
1,9,1981,16,8,0,1,0,0,0,2,2010,1,16,18825,22.5,3.1135153092103742,9.4125,1,0,0,88.59515624999999,29
1,9,1981,16,8,0,1,0,0,0,2,2011,1,16,20760,27.47,3.3130945001071823,10.38,1,0,0,107.74440000000001,30
1,9,1981,16,8,0,1,0,0,0,2,2013,1,16,24920,31.25,3.4420193761824107,12.46,1,0,0,155.25160000000002,32
1,9,1981,16,8,0,1,0,0,0,2,2015,1,16,29080,57.69,4.055083848268798,14.54,1,0,0,211.41159999999996,34
2,7,1982,17,15,0,0,0,1,1,2,2010,1,14,20292,27.98,3.331489969237335,10.146,1,0,0,102.94131600000001,28
2,7,1982,17,15,0,0,0,1,1,2,2011,1,14,23257,28.85,3.3621099929541085,11.6285,1,0,0,135.22201225,29
2,7,1982,17,15,0,0,0,1,1,2,2013,1,14,30007,41.96,3.7367167835280966,15.0035,1,0,0,225.10501225000002,31
2,7,1982,17,15,0,0,0,1,1,2,2015,1,14,35894,31.02,3.4346321577483927,17.947,1,0,0,322.094809,33
2,7,1982,17,15,0,0,0,1,1,2,2017,1,14,35950,NA,NA,17.975,0,0,0,323.10062500000004,35
2,7,1982,17,15,0,0,0,1,1,2,2019,1,14,40450,57.69,4.055083848268798,20.225,1,0,0,409.0506250000001,37
2,7,1982,17,15,0,0,0,1,1,2,2021,1,14,47310,46.63,3.8422441108202294,23.655,1,0,0,559.559025,39
4,2,1981,12,12,1,1,0,1,0,1,2010,1,13,16764,14.92,2.702702594775615,8.382,1,0,2,70.25792399999999,29
4,2,1981,12,12,1,1,0,1,0,1,2011,1,13,18164,15.85,2.7631695003232895,9.082,1,0,2,82.48272400000002,30
4,2,1981,12,12,1,1,0,1,0,1,2013,1,13,22370,14.72,2.6892071133007303,11.185,1,0,2,125.10422500000001,32
4,2,1981,12,12,1,1,0,1,0,1,2015,1,13,26642,16.85,2.8243506567983707,13.321,1,0,1,177.449041,34
4,2,1981,12,12,1,1,0,1,0,1,2017,1,13,30422,17.65,2.8707357833793057,15.211,1,0,1,231.37452100000002,36
4,2,1981,12,12,1,1,0,1,0,1,2019,3,13,34422,18.75,2.9311937524164198,17.211,1,0,0,296.21852099999995,38
4,2,1981,12,12,1,1,0,1,0,1,2021,3,13,38542,23.75,3.1675825304806504,19.271,1,0,0,371.371441,40
5,10,1982,12,12,6,0,0,1,0,1,2010,1,12,18355,28.45,3.34814816057234,9.1775,1,1,1,84.22650625,28
5,10,1982,12,12,6,0,0,1,0,1,2011,1,12,21379,55.56,4.017463517886143,10.6895,1,1,1,114.26541025000002,29
5,10,1982,12,12,6,0,0,1,0,1,2013,1,12,27856,30.45,3.416085994155906,13.928,1,1,2,193.98918400000002,31
5,10,1982,12,12,6,0,0,1,0,1,2015,1,12,32704,20.83,3.0363942552728806,16.352,1,1,2,267.387904,33
5,10,1982,12,12,6,0,0,1,0,1,2017,1,12,32932,45,3.8066624897703196,16.466,1,1,2,271.129156,35
5,10,1982,12,12,6,0,0,1,0,1,2019,1,12,38981,52.08,3.9527809979003137,19.4905,1,1,0,379.87959025000004,37
5,10,1982,12,12,6,0,0,1,0,1,2021,1,12,45545,25,3.2188758248682006,22.7725,1,1,0,518.58675625,39
8,6,1981,6,12,15,1,0,0,0,4,2011,1,18,18105,28.85,3.3621099929541085,9.0525,1,0,0,81.94775625,30
8,6,1981,6,12,15,1,0,0,0,4,2015,1,18,24555,35.26,3.562749176969724,12.2775,1,0,0,150.73700625,34
8,6,1981,6,12,15,1,0,0,0,4,2019,NA,18,36715,55.56,4.017463517886143,18.3575,1,1,0,336.99780625000005,38
8,6,1981,6,12,15,1,0,0,0,4,2021,NA,18,40855,75,4.31748811353631,20.4275,1,1,0,417.2827562499999,40
9,10,1982,6,12,0,0,0,0,0,3,2010,1,18,10938,16.98,2.8320361808832013,5.469,1,0,0,29.909961000000003,28
9,10,1982,6,12,0,0,0,0,0,3,2011,1,18,12163,19,2.9444389791664403,6.0815,1,0,0,36.98464225,29
9,10,1982,6,12,0,0,0,0,0,3,2013,1,18,18923,17.16,2.8425810940598164,9.4615,1,0,0,89.51998224999998,31
9,10,1982,6,12,0,0,0,0,0,3,2015,1,18,25058,18.59,2.922623801733353,12.529,1,1,0,156.975841,33
9,10,1982,6,12,0,0,0,0,0,3,2017,1,18,30308,34.62,3.544431549748063,15.154,1,1,0,229.64371599999998,35
9,10,1982,6,12,0,0,0,0,0,3,2019,1,18,36168,31.47,3.4490347110763153,18.084,1,1,0,327.031056,37
9,10,1982,6,12,0,0,0,0,0,3,2021,1,19,41888,34.97,3.5544905510752844,20.944,1,1,0,438.65113599999995,39
10,3,1984,6,12,0,0,0,0,0,4,2017,1,16,20694,20,2.995732273553991,10.347,1,1,1,107.06040899999999,33
10,3,1984,6,12,0,0,0,0,0,4,2019,1,16,25429,55.56,4.017463517886143,12.7145,1,1,0,161.65851024999998,35
10,3,1984,6,12,0,0,0,0,0,4,2021,1,16,29659,76.92,4.342765920720579,14.8295,1,1,0,219.91407024999998,37
11,6,1982,12,14,0,1,0,1,0,0,2010,1,15,7179,18.02,2.8914822521801917,3.5895,1,0,1,12.884510250000002,28
11,6,1982,12,14,0,1,0,1,0,0,2011,1,15,7702,18.38,2.911263116927541,3.851,1,0,0,14.830201,29
11,6,1982,12,14,0,1,0,1,0,0,2013,1,16,11862,18.83,2.935451342669061,5.931,1,0,0,35.176761,31
11,6,1982,12,14,0,1,0,1,0,0,2015,1,16,15547,19.98,2.9947317732204075,7.7735,1,1,0,60.427302250000004,33
11,6,1982,12,14,0,1,0,1,0,0,2017,1,16,17717,20,2.995732273553991,8.8585,1,1,1,78.47302224999999,35
11,6,1982,12,14,0,1,0,1,0,0,2019,1,16,21357,21.73,3.078693794268338,10.6785,1,1,0,114.03036225,37
11,6,1982,12,14,0,1,0,1,0,0,2021,1,16,24997,28,3.332204510175204,12.4985,1,1,0,156.21250225,39
14,7,1980,12,12,0,0,0,1,0,0,2011,1,11,15320,16,2.772588722239781,7.66,1,0,0,58.6756,31
14,7,1980,12,12,0,0,0,1,0,0,2015,1,11,15320,NA,NA,7.66,0,0,0,58.6756,35
14,7,1980,12,12,0,0,0,1,0,0,2017,1,11,15320,NA,NA,7.66,0,0,0,58.6756,37
14,7,1980,12,12,0,0,0,1,0,0,2021,1,11,15320,NA,NA,7.66,0,0,0,58.6756,41
15,1,1983,13,12,0,1,0,1,0,1,2010,1,14,10849,9.47,2.248128907197987,5.4245,1,0,0,29.42520025,27
15,1,1983,13,12,0,1,0,1,0,1,2011,1,14,12289,10.5,2.3513752571634776,6.1445,1,0,0,37.75488025,28
15,1,1983,13,12,0,1,0,1,0,1,2019,3,14,24759,31.25,3.4420193761824107,12.3795,1,0,0,153.25202025000002,36
16,2,1982,10,11,2,0,0,1,0,-5,2010,1,16,2395,NA,NA,1.1975,0,0,0,1.43400625,28
16,2,1982,10,11,2,0,0,1,0,-5,2011,1,16,2395,NA,NA,1.1975,0,0,0,1.43400625,29
16,2,1982,10,11,2,0,0,1,0,-5,2013,1,16,2395,NA,NA,1.1975,0,0,0,1.43400625,31
16,2,1982,10,11,2,0,0,1,0,-5,2015,1,16,3695,23.26,3.1467351470905185,1.8475,1,0,0,3.41325625,33
16,2,1982,10,11,2,0,0,1,0,-5,2017,1,16,8985,8,2.0794415416798357,4.4925,1,0,0,20.182556249999998,35
16,2,1982,10,11,2,0,0,1,0,-5,2019,1,16,10482,42.55,3.750679855019383,5.241,1,0,0,27.468080999999998,37
16,2,1982,10,11,2,0,0,1,0,-5,2021,1,16,14402,12.5,2.5257286443082556,7.201,1,0,0,51.854400999999996,39
18,2,1982,10,15,0,0,1,0,0,-6,2010,1,13,13412,NA,NA,6.706,0,0,2,44.97043600000001,28
18,2,1982,10,15,0,0,1,0,0,-6,2011,1,13,13727,NA,NA,6.8635,0,0,1,47.10763225,29
18,2,1982,10,15,0,0,1,0,0,-6,2013,1,13,17367,15.8,2.760009940032921,8.6835,1,0,1,75.40317225000001,31
18,2,1982,10,15,0,0,1,0,0,-6,2015,1,13,19530,19.3,2.9601050959108397,9.765,1,0,3,95.355225,33
18,2,1982,10,15,0,0,1,0,0,-6,2017,1,13,19530,20,2.995732273553991,9.765,1,0,3,95.355225,35
18,2,1982,10,15,0,0,1,0,0,-6,2019,1,13,19530,NA,NA,9.765,0,0,0,95.355225,37
18,2,1982,10,15,0,0,1,0,0,-6,2021,1,13,19530,NA,NA,9.765,0,0,0,95.355225,39
20,12,1980,10,11,0,0,1,0,0,3,2010,1,8,0,NA,NA,0,0,0,0,0,30
20,12,1980,10,11,0,0,1,0,0,3,2015,1,8,6600,7.5,2.0149030205422647,3.3,1,0,1,10.889999999999999,35
20,12,1980,10,11,0,0,1,0,0,3,2017,1,8,12620,15,2.70805020110221,6.31,1,0,0,39.81609999999999,37
21,8,1982,11,13,13,0,0,1,0,2,2010,1,8,7555,NA,NA,3.7775,0,0,0,14.26950625,28
21,8,1982,11,13,13,0,0,1,0,2,2011,1,8,7555,NA,NA,3.7775,0,0,0,14.26950625,29
21,8,1982,11,13,13,0,0,1,0,2,2013,3,8,7555,NA,NA,3.7775,0,0,0,14.26950625,31
21,8,1982,11,13,13,0,0,1,0,2,2015,3,8,11435,10,2.302585092994046,5.7175,1,0,2,32.689806250000004,33
21,8,1982,11,13,13,0,0,1,0,2,2017,3,8,14700,12.5,2.5257286443082556,7.35,1,0,2,54.022499999999994,35
21,8,1982,11,13,13,0,0,1,0,2,2019,3,8,18860,12,2.4849066497880004,9.43,1,0,0,88.9249,37
21,8,1982,11,13,13,0,0,1,0,2,2021,3,8,22500,16.87,2.825536896557877,11.25,1,0,0,126.5625,39
22,6,1982,12,11,32,0,0,1,0,-3,2010,1,13,20246,23,3.1354942159291497,10.123,1,0,1,102.47512899999998,28
22,6,1982,12,11,32,0,0,1,0,-3,2011,1,13,20294,NA,NA,10.147,0,0,1,102.96160900000001,29
22,6,1982,12,11,32,0,0,1,0,-3,2013,1,13,25702,25.23,3.2280337626529665,12.851,1,0,1,165.14820100000003,31
22,6,1982,12,11,32,0,0,1,0,-3,2015,1,13,30310,25,3.2188758248682006,15.155,1,0,0,229.67402499999997,33
22,6,1982,12,11,32,0,0,1,0,-3,2017,1,13,36346,28,3.332204510175204,18.173,1,0,2,330.25792899999993,35
22,6,1982,12,11,32,0,0,1,0,-3,2019,1,13,41546,29.89,3.3975239762958465,20.773,1,0,0,431.51752899999997,37
22,6,1982,12,11,32,0,0,1,0,-3,2021,1,13,46122,31,3.4339872044851463,23.061,1,0,0,531.809721,39
23,1,1983,10,10,0,1,0,1,0,0,2010,1,15,15051,27.67,3.3203487937988347,7.5255,1,1,0,56.63315025,27
23,1,1983,10,10,0,1,0,1,0,0,2011,1,15,16906,29.19,3.3738261848660236,8.453,1,0,0,71.45320899999999,28
23,1,1983,10,10,0,1,0,1,0,0,2013,1,15,20546,30.11,3.4048573424936426,10.273,1,0,1,105.53452899999999,30
23,1,1983,10,10,0,1,0,1,0,0,2015,1,15,25206,41.21,3.718680945350726,12.603,1,0,1,158.835609,32
23,1,1983,10,10,0,1,0,1,0,0,2017,1,16,29141,85.71,4.450969504910791,14.5705,1,0,1,212.29947024999998,34
23,1,1983,10,10,0,1,0,1,0,0,2019,1,16,34281,40.9,3.711130063048756,17.1405,1,1,0,293.79674024999997,36
23,1,1983,10,10,0,1,0,1,0,0,2021,1,16,38161,43.75,3.7784916128036232,19.0805,1,1,0,364.06548025,38
24,6,1984,5,7,0,0,0,1,0,2,2010,1,8,3851,NA,NA,1.9255,0,0,0,3.70755025,26
24,6,1984,5,7,0,0,0,1,0,2,2011,1,8,3851,NA,NA,1.9255,0,0,0,3.70755025,27
24,6,1984,5,7,0,0,0,1,0,2,2013,1,8,3851,33.33,3.506457892319648,1.9255,1,0,0,3.70755025,29
24,6,1984,5,7,0,0,0,1,0,2,2015,1,8,3851,10,2.302585092994046,1.9255,1,0,1,3.70755025,31
24,6,1984,5,7,0,0,0,1,0,2,2017,1,8,3851,9.09,2.2071749081893874,1.9255,1,0,1,3.70755025,33
24,6,1984,5,7,0,0,0,1,0,2,2021,1,8,3851,NA,NA,1.9255,0,1,0,3.70755025,37
25,3,1983,12,12,0,1,0,1,0,5,2010,1,8,705,NA,NA,0.3525,0,1,2,0.12425624999999998,27
25,3,1983,12,12,0,1,0,1,0,5,2011,1,8,1675,12.86,2.554121718809473,0.8375,1,1,2,0.70140625,28
25,3,1983,12,12,0,1,0,1,0,5,2013,1,8,1675,12.86,2.554121718809473,0.8375,1,1,2,0.70140625,30
25,3,1983,12,12,0,1,0,1,0,5,2015,1,8,1675,NA,NA,0.8375,0,1,2,0.70140625,32
25,3,1983,12,12,0,1,0,1,0,5,2017,1,8,1731,NA,NA,0.8655,0,1,3,0.7490902500000001,34
25,3,1983,12,12,0,1,0,1,0,5,2019,3,8,2987,25,3.2188758248682006,1.4935,1,1,0,2.23054225,36
25,3,1983,12,12,0,1,0,1,0,5,2021,3,8,3131,12,2.4849066497880004,1.5655,1,1,0,2.45079025,38
28,11,1983,12,12,0,1,1,0,1,4,2010,1,17,10768,14.9,2.7013612129514133,5.384,1,0,1,28.987456000000005,27
28,11,1983,12,12,0,1,1,0,1,4,2011,1,17,13103,14.1,2.6461747973841225,6.5515,1,0,1,42.922152249999996,28
28,11,1983,12,12,0,1,1,0,1,4,2013,1,17,17263,15,2.70805020110221,8.6315,1,1,1,74.50279225000001,30
28,11,1983,12,12,0,1,1,0,1,4,2015,1,17,20943,21,3.044522437723423,10.4715,1,0,1,109.65231225000001,32
28,11,1983,12,12,0,1,1,0,1,4,2017,1,17,24618,22,3.091042453358316,12.309,1,0,1,151.51148099999997,34
28,11,1983,12,12,0,1,1,0,1,4,2019,1,17,28258,30.22,3.4085039568445934,14.129,1,1,0,199.628641,36
28,11,1983,12,12,0,1,1,0,1,4,2021,1,17,31898,32.97,3.49559805708364,15.949,1,0,0,254.370601,38
31,7,1982,12,12,0,0,0,0,0,-1,2010,1,16,15061,40.87,3.7103962975761857,7.5305,1,0,0,56.70843025,28
31,7,1982,12,12,0,0,0,0,0,-1,2011,1,16,17181,42,3.7376696182833684,8.5905,1,0,0,73.79669025000001,29
31,7,1982,12,12,0,0,0,0,0,-1,2013,1,16,21341,32.56,3.4830845411343394,10.6705,1,0,0,113.85957025,31
31,7,1982,12,12,0,0,0,0,0,-1,2015,1,16,25501,31.98,3.4651107074058083,12.7505,1,1,0,162.57525025,33
31,7,1982,12,12,0,0,0,0,0,-1,2017,1,16,29701,41.83,3.733613785454107,14.8505,1,1,0,220.53735025,35
31,7,1982,12,12,0,0,0,0,0,-1,2019,1,16,33861,105.77,4.6612669253399615,16.9305,1,1,0,286.64183024999994,37
31,7,1982,12,12,0,0,0,0,0,-1,2021,1,16,37581,52.88,3.9680251955434307,18.7905,1,1,0,353.08289025000005,39
32,7,1981,16,16,0,1,0,0,0,0,2010,1,18,9029,47.5,3.8607297110405954,4.5145,1,1,1,20.38071025,29
32,7,1981,16,16,0,1,0,0,0,0,2011,1,18,11629,60,4.0943445622221,5.8145,1,1,1,33.808410249999994,30
32,7,1981,16,16,0,1,0,0,0,0,2013,1,18,16189,67,4.204692619390966,8.0945,1,1,1,65.52093025,32
32,7,1981,16,16,0,1,0,0,0,0,2015,1,18,19949,70,4.248495242049359,9.9745,1,1,1,99.49065025000002,34
32,7,1981,16,16,0,1,0,0,0,0,2017,1,18,23989,65,4.174387269895637,11.9945,1,0,1,143.86803025,36
32,7,1981,16,16,0,1,0,0,0,0,2019,1,18,28149,59.13,4.079738409832738,14.0745,1,0,0,198.09155025,38
33,12,1980,16,14,0,1,0,0,0,4,2010,1,16,20446,8.89,2.1849270495258133,10.223,1,1,0,104.50972900000002,30
33,12,1980,16,14,0,1,0,0,0,4,2013,1,16,24309,8.33,2.1198634561787513,12.1545,1,1,1,147.73187025000001,33
33,12,1980,16,14,0,1,0,0,0,4,2015,1,16,25902,21.67,3.075928815548268,12.951,1,1,2,167.72840100000002,35
33,12,1980,16,14,0,1,0,0,0,4,2017,1,16,27552,20,2.995732273553991,13.776,1,1,2,189.778176,37
33,12,1980,16,14,0,1,0,0,0,4,2019,1,16,30658,16.67,2.813610696762703,15.329,1,1,0,234.97824100000003,39
33,12,1980,16,14,0,1,0,0,0,4,2021,1,16,33346,14.29,2.659559991941776,16.673,1,1,0,277.9889289999999,41
34,12,1984,9,16,0,1,0,0,0,1,2010,1,17,1904,NA,NA,0.952,0,0,0,0.9063039999999999,26
34,12,1984,9,16,0,1,0,0,0,1,2011,1,17,1904,NA,NA,0.952,0,0,0,0.9063039999999999,27
34,12,1984,9,16,0,1,0,0,0,1,2015,1,17,2789,NA,NA,1.3945,0,0,0,1.9446302500000001,31
34,12,1984,9,16,0,1,0,0,0,1,2017,1,17,2789,NA,NA,1.3945,0,0,1,1.9446302500000001,33
34,12,1984,9,16,0,1,0,0,0,1,2019,1,17,2789,NA,NA,1.3945,0,0,0,1.9446302500000001,35
34,12,1984,9,16,0,1,0,0,0,1,2021,1,17,2789,NA,NA,1.3945,0,0,0,1.9446302500000001,37
36,8,1980,16,15,58,1,0,0,0,-4,2010,4,14,1710,NA,NA,0.855,0,1,2,0.7310249999999999,30
36,8,1980,16,15,58,1,0,0,0,-4,2013,4,14,3774,13,2.5649493574615367,1.887,1,0,2,3.560769,33
36,8,1980,16,15,58,1,0,0,0,-4,2015,4,15,5814,13.79,2.6239436918052106,2.907,1,0,0,8.450649,35
36,8,1980,16,15,58,1,0,0,0,-4,2017,4,15,5814,NA,NA,2.907,0,0,2,8.450649,37
41,1,1983,12,12,0,1,0,0,0,1,2013,1,17,17791,18.27,2.9052603703899154,8.8955,1,0,0,79.12992025,30
41,1,1983,12,12,0,1,0,0,0,1,2017,1,17,26651,36.06,3.585184217775171,13.3255,1,1,1,177.56895025,34
41,1,1983,12,12,0,1,0,0,0,1,2019,1,17,29504,40,3.6888794541139363,14.752,1,1,0,217.62150400000002,36
41,1,1983,12,12,0,1,0,0,0,1,2021,1,17,33324,50,3.912023005428146,16.662,1,1,0,277.62224399999997,38
53,4,1984,12,12,0,1,1,0,0,2,2010,1,12,19212,14,2.6390573296152584,9.606,1,0,0,92.27523599999999,26
53,4,1984,12,12,0,1,1,0,0,2,2011,1,12,21332,13,2.5649493574615367,10.666,1,0,0,113.76355600000001,27
53,4,1984,12,12,0,1,1,0,0,2,2013,1,12,25492,14.5,2.6741486494265287,12.746,1,0,0,162.460516,29
53,4,1984,12,12,0,1,1,0,0,2,2015,1,12,29332,15.58,2.7459880404426023,14.666,1,0,0,215.091556,31
55,2,1981,12,10,0,1,0,1,0,2,2010,3,16,10614,23.75,3.1675825304806504,5.307,1,1,0,28.164249000000005,29
55,2,1981,12,10,0,1,0,1,0,2,2011,3,16,12734,21.46,3.0661907372025525,6.367,1,1,0,40.538689,30
55,2,1981,12,10,0,1,0,1,0,2,2013,3,16,16894,21.7,3.077312260546414,8.447,1,1,0,71.35180899999999,32
55,2,1981,12,10,0,1,0,1,0,2,2015,3,16,20414,22.7,3.122364924487357,10.207,1,1,1,104.18284900000002,34
55,2,1981,12,10,0,1,0,1,0,2,2017,3,16,24614,24.19,3.185939324621936,12.307,1,1,1,151.462249,36
55,2,1981,12,10,0,1,0,1,0,2,2019,3,16,28734,25.08,3.22207071576472,14.367,1,1,0,206.41068900000002,38
55,2,1981,12,10,0,1,0,1,0,2,2021,3,16,32814,26,3.258096538021482,16.407,1,1,0,269.189649,40
56,2,1982,16,18,2,1,0,0,0,2,2010,1,18,10912,90,4.499809670330265,5.456,1,1,0,29.767936000000006,28
56,2,1982,16,18,2,1,0,0,0,2,2011,1,18,12890,90,4.499809670330265,6.445,1,1,1,41.538025000000005,29
56,2,1982,16,18,2,1,0,0,0,2,2013,1,18,16519,90,4.499809670330265,8.2595,1,1,2,68.21934024999999,31
56,2,1982,16,18,2,1,0,0,0,2,2015,1,18,18934,43.41,3.770689829311502,9.467,1,1,2,89.62408900000001,33
56,2,1982,16,18,2,1,0,0,0,2,2017,1,18,20845,70,4.248495242049359,10.4225,1,1,3,108.62850624999999,35
56,2,1982,16,18,2,1,0,0,0,2,2019,1,18,24722,70,4.248495242049359,12.361,1,1,0,152.79432100000002,37
56,2,1982,16,18,2,1,0,0,0,2,2021,1,18,28762,48.08,3.872866290226952,14.381,1,1,0,206.813161,39
57,12,1982,12,12,0,0,1,0,0,2,2010,1,12,18329,11,2.3978952727983707,9.1645,1,0,0,83.98806025,28
57,12,1982,12,12,0,0,1,0,0,2,2011,1,12,20529,10.75,2.3749057545736716,10.2645,1,0,0,105.35996025,29
57,12,1982,12,12,0,0,1,0,0,2,2013,1,12,25194,13.5,2.6026896854443837,12.597,1,0,0,158.684409,31
57,12,1982,12,12,0,0,1,0,0,2,2015,1,12,29562,10,2.302585092994046,14.781,1,0,0,218.47796100000002,33
57,12,1982,12,12,0,0,1,0,0,2,2017,1,12,33972,13,2.5649493574615367,16.986,1,0,0,288.524196,35
57,12,1982,12,12,0,0,1,0,0,2,2019,1,12,33972,15.25,2.7245795030534206,16.986,1,0,0,288.524196,37
57,12,1982,12,12,0,0,1,0,0,2,2021,1,12,37612,17,2.833213344056216,18.806,1,0,0,353.66563600000006,39
58,11,1983,12,12,1,0,1,0,0,1,2010,1,14,15532,34,3.5263605246161616,7.766,1,0,0,60.310756,27
58,11,1983,12,12,1,0,1,0,0,1,2011,1,14,18500,37.5,3.624340932976365,9.25,1,0,0,85.5625,28
58,11,1983,12,12,1,0,1,0,0,1,2013,1,14,24276,37.02,3.6114583071453517,12.138,1,0,0,147.331044,30
58,11,1983,12,12,1,0,1,0,0,1,2015,1,14,28764,38.94,3.6620219999440535,14.382,1,0,0,206.84192399999998,32
58,11,1983,12,12,1,0,1,0,0,1,2017,1,15,29996,NA,NA,14.998,0,0,0,224.940004,34
58,11,1983,12,12,1,0,1,0,0,1,2019,1,15,34468,82.5,4.412798293340635,17.234,1,0,0,297.0107560000001,36
58,11,1983,12,12,1,0,1,0,0,1,2021,1,16,39084,52.45,3.9598603348423063,19.542,1,0,0,381.88976400000007,38
61,5,1983,12,12,0,1,1,0,0,0,2010,1,14,17770,12.9,2.5572273113676265,8.885,1,0,1,78.943225,27
61,5,1983,12,12,0,1,1,0,0,0,2011,1,14,20040,14.6,2.681021528714291,10.02,1,0,1,100.40039999999999,28
61,5,1983,12,12,0,1,1,0,0,0,2013,1,14,20880,14.4,2.667228206581955,10.44,1,0,1,108.99359999999999,30
61,5,1983,12,12,0,1,1,0,0,0,2015,3,14,23550,11.63,2.453587966530573,11.775,1,0,1,138.65062500000002,32
61,5,1983,12,12,0,1,1,0,0,0,2017,3,14,28888,12,2.4849066497880004,14.444,1,0,1,208.62913600000002,34
61,5,1983,12,12,0,1,1,0,0,0,2019,3,14,32984,13,2.5649493574615367,16.492,1,0,0,271.98606400000006,36
61,5,1983,12,12,0,1,1,0,0,0,2021,3,14,32984,15,2.70805020110221,16.492,1,1,0,271.98606400000006,38
62,3,1980,14,14,0,0,1,0,0,5,2010,3,17,15085,24.62,3.2035591207563074,7.5425,1,0,0,56.889306250000004,30
62,3,1980,14,14,0,0,1,0,0,5,2011,3,17,17597,28,3.332204510175204,8.7985,1,0,0,77.41360225000001,31
62,3,1980,14,14,0,0,1,0,0,5,2013,3,17,21757,14.9,2.7013612129514133,10.8785,1,1,0,118.34176225000002,33
62,3,1980,14,14,0,0,1,0,0,5,2015,3,17,25917,14.42,2.668616131856803,12.9585,1,1,1,167.92272225000002,35
62,3,1980,14,14,0,0,1,0,0,5,2017,3,17,30117,14.42,2.668616131856803,15.0585,1,1,1,226.75842225000002,37
62,3,1980,14,14,0,0,1,0,0,5,2019,3,17,34236,17.31,2.851284369188118,17.118,1,1,0,293.025924,39
62,3,1980,14,14,0,0,1,0,0,5,2021,3,17,36738,18,2.8903717578961645,18.369,1,1,0,337.420161,41
63,10,1984,14,14,0,1,1,0,0,2,2010,3,15,6287,NA,NA,3.1435,0,1,2,9.88159225,26
63,10,1984,14,14,0,1,1,0,0,2,2011,3,16,6287,NA,NA,3.1435,0,0,3,9.88159225,27
63,10,1984,14,14,0,1,1,0,0,2,2013,3,16,10327,13,2.5649493574615367,5.1635,1,0,3,26.66173225,29
63,10,1984,14,14,0,1,1,0,0,2,2015,3,16,14207,16.65,2.8124102164264526,7.1035,1,0,3,50.45971225,31
63,10,1984,14,14,0,1,1,0,0,2,2017,3,16,14207,17.78,2.8780742300857587,7.1035,1,0,3,50.45971225,33
63,10,1984,14,14,0,1,1,0,0,2,2019,3,16,18087,18.06,2.8936995479888394,9.0435,1,0,0,81.78489225,35
63,10,1984,14,14,0,1,1,0,0,2,2021,3,16,21727,29,3.367295829986474,10.8635,1,0,0,118.01563225000001,37
64,3,1980,12,15,0,0,1,0,0,0,2017,1,14,29184,33.65,3.5160130560907366,14.592,1,0,0,212.926464,37
64,3,1980,12,15,0,0,1,0,0,0,2019,1,14,35624,35,3.5553480614894135,17.812,1,0,0,317.26734400000004,39
64,3,1980,12,15,0,0,1,0,0,0,2021,1,14,40920,35,3.5553480614894135,20.46,1,0,0,418.6116,41
67,11,1980,12,18,0,0,1,0,0,0,2010,1,19,3105,25,3.2188758248682006,1.5525,1,0,0,2.4102562499999998,30
67,11,1980,12,18,0,0,1,0,0,0,2011,1,19,3213,19.23,2.9564715596006885,1.6065,1,0,0,2.5808422500000003,31
67,11,1980,12,18,0,0,1,0,0,0,2013,1,19,5261,NA,NA,2.6305,0,0,1,6.91953025,33
67,11,1980,12,18,0,0,1,0,0,0,2015,1,19,9092,75,4.31748811353631,4.546,1,0,0,20.666116000000002,35
67,11,1980,12,18,0,0,1,0,0,0,2017,1,19,12800,80,4.382026634673881,6.4,1,0,1,40.96000000000001,37
67,11,1980,12,18,0,0,1,0,0,0,2019,1,19,17408,75,4.31748811353631,8.704,1,0,0,75.75961600000001,39
67,11,1980,12,18,0,0,1,0,0,0,2021,1,19,21208,38,3.6375861597263857,10.604,1,1,0,112.44481599999999,41
69,7,1981,12,16,0,1,1,0,0,-1,2010,3,18,12540,25,3.2188758248682006,6.27,1,1,0,39.31289999999999,29
69,7,1981,12,16,0,1,1,0,0,-1,2011,3,18,14660,30.05,3.4028626609812167,7.33,1,1,0,53.7289,30
69,7,1981,12,16,0,1,1,0,0,-1,2017,3,18,27180,41.83,3.733613785454107,13.59,1,0,0,184.6881,36
69,7,1981,12,16,0,1,1,0,0,-1,2021,3,18,35500,50.48,3.9215772182329576,17.75,1,1,0,315.0625,40
70,8,1982,12,16,0,0,1,0,0,-1,2010,1,16,4530,28.57,3.3523572162426816,2.265,1,0,0,5.130225,28
70,8,1982,12,16,0,0,1,0,0,-1,2011,1,16,4530,30,3.4011973816621555,2.265,1,0,0,5.130225,29
70,8,1982,12,16,0,0,1,0,0,-1,2013,1,16,9890,37.5,3.624340932976365,4.945,1,0,0,24.453025000000004,31
70,8,1982,12,16,0,0,1,0,0,-1,2015,1,16,15100,28.85,3.3621099929541085,7.55,1,0,1,57.0025,33
70,8,1982,12,16,0,0,1,0,0,-1,2017,1,16,18775,43.96,3.7832801295354206,9.3875,1,0,2,88.12515624999999,35
70,8,1982,12,16,0,0,1,0,0,-1,2019,1,16,21935,100,4.605170185988092,10.9675,1,0,0,120.28605624999999,37
71,1,1980,14,14,0,0,1,0,0,2,2010,1,13,14594,13.75,2.6210388241125804,7.297,1,0,0,53.24620899999999,30
