43 0 0 0 5 1 2 1 2 2 3 4 1 -4 -4 -4 2 10 1981 1 -4 -3 1 0 0 1 13 -4 1 -3
44 0 0 2 10 10 1 1 1 1 1 1 1 -4 -4 -4 1 12 1981 1 -3 -3 2 0 0 1 13 -4 1 233
45 0 0 0 0 0 4 2 2 1 1 4 1 -4 -4 -4 2 2 1984 1 -4 8 1 0 0 1 13 1900 1 802
46 0 0 0 0 0 3 4 3 3 2 4 3 -4 -4 -4 1 2 1984 1 -4 8 1 -1 0 1 95 -4 1 60
47 0 0 0 0 10 2 2 1 2 1 2 2 -4 -4 -4 2 9 1982 1 -4 11 1 0 0 1 14 1600 1 578
48 0 1 0 0 3 2 3 1 1 1 1 3 0 0 -4 2 7 1983 1 -4 11 1 0 0 1 16 3654 1 943
49 0 0 0 -1 0 2 1 2 1 4 1 1 -4 -4 -4 2 12 1982 1 -3 12 1 0 0 1 12 2016 1 995
50 0 1 0 0 0 4 2 2 3 4 2 3 -4 -4 -4 2 2 1983 1 -4 12 1 0 0 1 13 1650 1 837
51 0 0 0 0 2 2 2 3 2 3 2 2 -4 -4 -4 1 6 1980 1 -4 12 1 0 0 1 14 2500 1 -3
52 0 0 0 0 0 2 4 2 3 3 -2 2 -4 -4 -4 1 12 1983 1 -4 12 1 0 0 3 14 3200 1 846
53 0 0 0 0 6 1 1 1 1 4 4 1 -4 -4 -4 2 4 1984 1 12 12 1 0 0 -5 -5 -5 -5 601
54 0 0 0 -2 2 2 2 2 2 2 3 1 -4 -4 -4 2 12 1984 1 -4 14 1 0 0 1 16 2000 1 850
55 1 0 0 2 20 1 1 3 1 3 1 1 -4 -4 -4 2 2 1981 1 12 10 2 0 0 3 16 2600 1 864
56 0 0 0 20 7 2 2 2 2 3 2 1 -4 2 -4 2 2 1982 1 16 18 4 0 0 1 18 4808 1 894
57 0 0 0 0 1 1 1 1 2 2 1 1 -4 -4 -4 1 12 1982 1 12 12 1 0 0 1 12 1700 1 859
58 1 0 0 2 1 1 1 1 1 4 1 1 1 -4 -4 1 11 1983 1 12 12 1 0 0 1 16 5245 0 899
59 0 1 0 0 5 2 2 2 1 3 2 2 -4 -4 -4 2 4 1981 1 -4 16 1 0 0 1 15 2885 1 937
60 0 0 0 0 1 2 1 3 1 4 1 1 -4 -4 -4 1 1 1984 1 -4 14 4 0 0 1 18 -4 1 184
61 0 0 0 4 0 4 2 1 3 1 2 2 -4 -4 -4 2 5 1983 1 12 12 1 0 0 3 14 1500 1 711
62 0 0 0 0 0 1 1 4 1 3 1 1 -4 -4 -4 1 3 1980 1 14 14 1 0 0 3 17 1800 1 1009
63 0 1 0 0 3 2 2 2 2 4 2 2 -4 -4 -4 2 10 1984 1 14 14 1 0 0 3 16 2900 1 614
64 0 0 0 2 1 3 3 3 2 1 2 2 -4 -4 -4 1 3 1980 1 12 15 1 0 0 1 14 3500 1 -3
65 0 0 1 0 0 2 2 1 2 2 2 3 -4 -4 -4 1 4 1984 1 -3 95 1 0 0 3 16 1000 1 866
66 0 0 0 0 0 1 1 2 1 -2 1 1 -4 0 -4 1 10 1980 1 12 -3 1 0 0 -5 -5 -5 -5 263
67 0 0 0 10 2 2 2 1 1 2 3 2 -4 0 -4 1 11 1980 1 12 18 1 0 0 1 19 3800 1 669
68 1 5 0 10 0 1 1 1 1 2 3 3 -4 -4 -4 1 1 1981 1 12 -4 1 0 0 1 15 654 1 287
69 2 1 0 0 2 2 2 2 3 2 2 2 -4 -4 -4 2 7 1981 1 12 16 1 0 0 3 18 5048 1 -3
70 0 0 0 5 2 2 2 2 3 1 2 3 -4 0 -4 1 8 1982 1 12 16 1 0 0 -5 -5 -5 -5 754
71 0 0 0 0 0 2 1 1 4 4 4 1 -4 0 -4 1 1 1980 1 14 14 1 0 0 3 13 1800 1 938
72 0 0 0 7 3 2 2 2 2 1 2 2 0 -4 -4 2 4 1982 1 12 11 1 0 0 1 16 -4 1 70
73 1 5 0 0 2 3 2 3 2 2 2 2 -4 -4 -4 1 10 1984 1 12 11 1 0 0 -5 -5 -5 -5 801
74 0 0 0 1 0 1 1 4 1 4 1 1 -4 -4 -4 1 7 1983 1 -3 -3 4 0 0 1 20 8462 1 693
75 1 0 0 0 0 2 2 4 2 2 2 2 -4 -4 -4 1 1 1982 1 8 -3 4 0 0 1 15 4231 1 948
76 2 0 0 2 2 1 2 4 1 3 2 1 -4 -4 -4 1 1 1982 1 8 -3 4 0 0 1 14 4135 1 815
77 0 0 0 0 8 1 1 3 1 4 1 1 -4 -4 -4 2 11 1984 1 12 12 2 0 0 -5 -5 -5 -5 24
78 0 0 0 -2 -2 2 2 1 2 -2 2 1 -4 -4 -4 2 7 1981 1 -4 -3 4 0 0 1 14 1730 1 688
79 0 2 2 0 7 1 1 3 1 2 1 1 -4 0 -4 1 12 1983 1 14 11 2 0 0 1 13 1700 1 -3
80 0 0 0 0 10 1 2 3 1 2 1 1 2 -4 0 1 6 1981 1 14 12 1 0 0 1 11 -4 1 44
81 0 0 4 0 2 3 1 1 3 2 2 3 -4 1 -4 2 1 1984 1 12 12 1 0 0 1 11 -4 1 244
82 0 0 2 0 -2 2 1 4 1 3 2 1 -4 -4 -4 1 7 1984 1 -4 -3 2 0 0 1 16 2000 1 621
